"","web_url","snippet","lead_paragraph","print_page","source","pub_date","document_type","news_desk","section_name","subsectoinName","type_of_material","_id","word_count","score","uri","headline.main","headline.kicker","headline.content_kicker","headline.print_headline","headline.name","headline.seo","headline.sub","byline.original","byline.organization"
"44","https://www.nytimes.com/2019/03/20/opinion/letters/yeshivas-private-schools-new-york-state.html","An advocacy group objects to new New York State guidelines.","An advocacy group objects to new New York State guidelines.","26","The New York Times","2019-03-20T17:03:49+0000","article","Letters","Opinion","Letters","Letter","5c9272cf49f0eacbf105e1a0",211,0,"nyt://article/2f4cdeb1-c355-5e9b-bf83-6ed6a51b5175","Regulating Private Schools","letter","letter","Regulating Private Schools",NA,NA,NA,NA,NA
"45","https://www.nytimes.com/2019/03/20/world/middleeast/netanyahu-arabs-election.html","The Israeli prime minister’s anti-Arab provocations have helped him win elections in the past. This time they might backfire.","The Israeli prime minister’s anti-Arab provocations have helped him win elections in the past. This time they might backfire.","13","The New York Times","2019-03-20T09:00:11+0000","article","Foreign","World","Middle East","News","5c92017c49f0eacbf105e04d",1338,0,"nyt://article/7c5f64c1-02c6-59ff-b24e-9e58e5e32631","Hectored by Netanyahu, Israeli Arabs Could Have the Final Say",NA,NA,"Hectored by Netanyahu, Israeli Arabs Could Have Final Say",NA,NA,NA,"By DAVID M. HALBFINGER",NA
"46","https://www.nytimes.com/2019/03/20/nyregion/nyc-casino-gambling.html","With upstate casinos struggling and the state facing budget woes, a plan to allow full-fledged casinos in New York City is being weighed as a solution.","With upstate casinos struggling and the state facing budget woes, a plan to allow full-fledged casinos in New York City is being weighed as a solution.","21","The New York Times","2019-03-20T19:04:40+0000","article","Metro","New York",NA,"News","5c928f2249f0eacbf105e206",1323,0,"nyt://article/e743ec2c-4fab-5fd6-ba1b-1e0ad6e5e774","Could New York City Get Real Casinos? State Leaders Are Listening",NA,NA,"Amid State Budget Woes,  Casinos Dangle Millions  To Win a City Presence",NA,NA,NA,"By JESSE McKINLEY",NA
"47","https://www.nytimes.com/2019/03/19/magazine/ricky-gervais-interview-twitter.html","From this week’s Talk interview.","From this week’s Talk interview.",NA,"The New York Times","2019-03-19T17:39:34+0000","article","Magazine","Magazine",NA,"News","5c9129b049f0eacbf105de4a",621,0,"nyt://article/8fef65bd-cdaa-5ea5-a434-c112942c6caf","Ricky Gervais Interview: Six Things We Learned",NA,NA,"Ricky Gervais Interview: Six Things We Learned",NA,NA,NA,"By THE NEW YORK TIMES MAGAZINE","The New York Times"
"48","https://www.nytimes.com/2019/03/20/us/politics/clarence-thomas-speaks-supreme-court.html","Justice Thomas asked questions in the case of Curtis Flowers, who has been tried six times for murder. The court will decide whether jury selection was marred by racial discrimination.","Justice Thomas asked questions in the case of Curtis Flowers, who has been tried six times for murder. The court will decide whether jury selection was marred by racial discrimination.","18","The New York Times","2019-03-20T15:52:56+0000","article","Washington","U.S.","Politics","News","5c92623349f0eacbf105e181",1129,0,"nyt://article/c759f44b-553b-5bf3-bde9-348d9abd81f0","Clarence Thomas Breaks a Three-Year Silence at Supreme Court",NA,NA,"Three Years and 55 Minutes Later, Justice Thomas Ends Another Silent Streak",NA,NA,NA,"By ADAM LIPTAK",NA
"49","https://www.nytimes.com/video/us/politics/100000006417656/trump-bolsonaro.html","President Trump held a joint news conference with President Jair Bolsonaro of Brazil, a controversial nationalist, at the White House on Tuesday.","President Trump held a joint news conference with President Jair Bolsonaro of Brazil, a controversial nationalist, at the White House on Tuesday.",NA,"AP","2019-03-19T21:13:46+0000","multimedia","U.S. / Politics","U.S.","Politics","Video","5c915be449f0eacbf105deef",153,0,"nyt://video/4bb3513a-6cfb-5dc5-a6ed-fc608b824b5c","‘Many Views That Are Similar’: Trump Welcomes Bolsonaro",NA,NA,NA,NA,NA,NA,"By THE ASSOCIATED PRESS","THE ASSOCIATED PRESS"
"50","https://www.nytimes.com/2019/03/19/us/politics/interns-council-economic-advisers.html","Hidden in a 705-page economic report are superheroes masquerading as interns for the Council of Economic Advisers.","Hidden in a 705-page economic report are superheroes masquerading as interns for the Council of Economic Advisers.","7","The New York Times","2019-03-19T22:21:58+0000","article","Washington","U.S.","Politics","News","5c916be049f0eacbf105df29",405,0,"nyt://article/5ac12e08-dbb7-514c-b60d-d0c98df5b1a1","Where Spider-Man and Captain America Intern: The White House Economic Team",NA,NA,"Where ‘Super Heroes’ Intern: White House Economic Team",NA,NA,NA,"By JIM TANKERSLEY",NA
"51","https://www.nytimes.com/2019/03/20/world/asia/taiwan-south-pacific-tsai-ing-wen-china.html","China has been pouring aid into the South Pacific nations, raising concerns about whether Taiwan might lose more of its few remaining allies.","China has been pouring aid into the South Pacific nations, raising concerns about whether Taiwan might lose more of its few remaining allies.","11","The New York Times","2019-03-20T09:40:46+0000","article","Foreign","World","Asia Pacific","News","5c920af849f0eacbf105e06d",1056,0,"nyt://article/7789cf5e-a4c8-5d4d-bf84-c0f806249052","Taiwan’s Leader Heads to the South Pacific in a Bid to Fend Off China",NA,NA,"Taiwan’s President Heads to South Pacific in Effort to Counteract China",NA,NA,NA,"By CHRIS HORTON",NA
"52","https://www.nytimes.com/paidpost/china-daily/chinas-foreign-trade-to-remain-robust-in-2019-say-advisers-and-legislators.html","Seasonal factors to blame for slower growth rate in first 2 months.","Seasonal factors to blame for slower growth rate in first 2 months.",NA,NA,"2019-03-19T09:53:01+0000","paidpost",NA,"T Brand",NA,NA,"5c90bc5849f0eacbf105dd00",702,0,"nyt://paidpost/d416e1c8-d4dc-58f9-8349-313784438657","China’s Foreign Trade to Remain Robust in 2019, Say Advisers and Legislators
",NA,NA,NA,NA,NA,NA,NA,NA
"53","https://www.nytimes.com/2019/03/18/opinion/saudi-arabia-crown-prince-jamal-khashoggi.html","Like a despot, the crown prince has a team of killers and kidnappers.","Like a despot, the crown prince has a team of killers and kidnappers.","26","The New York Times","2019-03-19T01:16:38+0000","article","Editorial","Opinion",NA,"Editorial","5c90435049f0eacbf105dc0d",733,0,"nyt://article/ad9b5c81-c600-546d-8e75-71e86bde12b8","Shedding Any Last Illusions About the Saudis",NA,NA,"No More Illusions About the Saudis",NA,NA,NA,"By THE EDITORIAL BOARD","THE EDITORIAL BOARD"
"54","https://www.nytimes.com/2019/03/20/learning/should-we-abolish-the-death-penalty.html","California’s Governor put a moratorium on capital punishment. Should every state abolish it?","California’s Governor put a moratorium on capital punishment. Should every state abolish it?",NA,"The New York Times","2019-03-20T09:00:06+0000","article","Learning","The Learning Network",NA,"News","5c92017049f0eacbf105e042",1171,0,"nyt://article/006e77d4-8436-58d9-8004-77a44a6d5205","Should We Abolish the Death Penalty?","Student Opinion","Student Opinion","Should We Abolish the Death Penalty?",NA,NA,NA,"By JEREMY ENGLE",NA
"55","https://www.nytimes.com/2019/03/20/opinion/letters/new-zealand-mosque-massacre.html","A New Zealand citizen writes about white supremacist rallies and xenophobic rhetoric there; an American praises how New Zealanders responded to the tragedy.","A New Zealand citizen writes about white supremacist rallies and xenophobic rhetoric there; an American praises how New Zealanders responded to the tragedy.","26","The New York Times","2019-03-20T17:22:49+0000","article","Letters","Opinion","Letters","Letter","5c92774349f0eacbf105e1c6",291,0,"nyt://article/29db3bbc-98d6-5d6b-a4aa-3361e63dd9ea","Roots of the Christchurch Massacre, and the Response","letters","letters","Christchurch Massacre: Its Roots, and the Response",NA,NA,NA,NA,NA
"56","https://www.nytimes.com/2019/03/20/technology/military-contract-deap-ubhi.html","Deap Ubhi has spent his tech career bouncing around. Now he’s tangled up in a little battle over one of the biggest government I.T. contracts in history.","Deap Ubhi has spent his tech career bouncing around. Now he’s tangled up in a little battle over one of the biggest government I.T. contracts in history.","1","The New York Times","2019-03-20T20:27:14+0000","article","Business","Technology",NA,"News","5c92a27c49f0eacbf105e251",1487,0,"nyt://article/1fc67946-fe5b-54bc-9b4c-c227076925d7","Giant Military Contract Has a Hitch: A Little-Known Entrepreneur",NA,NA,"Hitch in Military Deal: One Man",NA,NA,NA,"By KAREN WEISE and THOMAS KAPLAN",NA
"57","https://www.nytimes.com/2019/03/19/world/europe/brexit-speaker-john-bercow.html","After Mr. Bercow ruled out a third Brexit vote, he instantly became one of the most hated — and admired — men in the country.","After Mr. Bercow ruled out a third Brexit vote, he instantly became one of the most hated — and admired — men in the country.","6","The New York Times","2019-03-19T19:40:39+0000","article","Foreign","World","Europe","News","5c91461149f0eacbf105dead",917,0,"nyt://article/f3c16291-20c0-512c-ab97-f092c5bdd9b0","Scapegoat or Hero? John Bercow, Commons Speaker, Upends Brexit",NA,NA,"Parliament’s ‘Brexit Destroyer’ Draws Awe and Ire",NA,NA,NA,"By ELLEN BARRY",NA
"58","https://www.nytimes.com/2019/03/19/world/middleeast/ayelet-shaked-perfume-ad.html","Justice Minister Ayelet Shaked adopted the arch irony of internet trolls in a provocative ad before Israel’s elections. Critics called it too serious a subject to joke about.","Justice Minister Ayelet Shaked adopted the arch irony of internet trolls in a provocative ad before Israel’s elections. Critics called it too serious a subject to joke about.","11","The New York Times","2019-03-19T13:23:15+0000","article","Foreign","World","Middle East","News","5c90ed9d49f0eacbf105dd83",421,0,"nyt://article/80c25ed1-0e57-5a5f-a80c-873d50b888c7","Why Is Israel’s Justice Minister in an Ad for ‘Fascism’ Perfume?",NA,NA,"Israeli Official On the Right Gets a Whiff Of ‘Fascism’",NA,NA,NA,"By DAVID M. HALBFINGER",NA
"59","https://www.nytimes.com/2019/03/19/books/review/new-releases.html","A selection of books published this week; plus, a peek at what our colleagues around the newsroom are reading.","A selection of books published this week; plus, a peek at what our colleagues around the newsroom are reading.","4","The New York Times","2019-03-19T09:00:13+0000","article","BookReview","Books","Book Review","News","5c90aff749f0eacbf105dcce",416,0,"nyt://article/8250d107-ef4d-5ab6-a061-2b2fc734300a","New & Noteworthy","","","",NA,NA,NA,NA,NA
"60","https://www.nytimes.com/2019/03/19/opinion/letters/socialism-free-enterprise.html","Mark Green, a former New York City public advocate, describes Senator Elizabeth Warren’s “regulated markets” alternative.","Mark Green, a former New York City public advocate, describes Senator Elizabeth Warren’s “regulated markets” alternative.","26","The New York Times","2019-03-19T18:24:34+0000","article","Letters","Opinion","Letters","Letter","5c91343e49f0eacbf105de77",180,0,"nyt://article/f3c44e82-9497-51bd-bfc8-2ad059683bc4","The 2020 Race: ‘Between Democracy and Piracy’","letter","letter","The 2020 Race: ‘Between Democracy and Piracy’",NA,NA,NA,NA,NA
"61","https://www.nytimes.com/2019/03/20/opinion/athens-democracy.html","At the site of the Agora, the ancient city’s public square, I visit the ruins of the house of Simon the Cobbler. He also pretended to be a philosopher.","At the site of the Agora, the ancient city’s public square, I visit the ruins of the house of Simon the Cobbler. He also pretended to be a philosopher.",NA,"The New York Times","2019-03-20T10:01:22+0000","article","OpEd","Opinion",NA,"Op-Ed","5c920fcc49f0eacbf105e084",1991,0,"nyt://article/9a5823ac-5a08-5cec-b976-e374baccc5e6","Athens in Pieces: We Know Socrates’ Fate. What’s Ours?","The Stone","The Stone","Athens in Pieces: We Know Socrates’ Fate. What’s Ours?",NA,NA,NA,"By SIMON CRITCHLEY",NA
"62","https://www.nytimes.com/2019/03/19/opinion/israel-settlements.html","I’d never understood the Israeli settlers. So I moved in with them.","I’d never understood the Israeli settlers. So I moved in with them.",NA,"The New York Times","2019-03-19T19:13:47+0000","article","OpEd","Opinion",NA,"Op-Ed","5c913fc549f0eacbf105de97",485,0,"nyt://article/05e9979f-a1df-5d99-84e9-013e4dbccd1d","Natural Born Settlers","Op-Docs","Op-Docs","Natural Born Settlers",NA,NA,NA,"By IRIS ZAKI",NA
"63","https://www.nytimes.com/2019/03/20/us/columbus-police-vice-unit.html","The police unit, in Columbus, Ohio, has become the subject of a federal corruption investigation. Last week, one of the unit’s detectives was indicted on federal charges.","The police unit, in Columbus, Ohio, has become the subject of a federal corruption investigation. Last week, one of the unit’s detectives was indicted on federal charges.",NA,"The New York Times","2019-03-20T21:53:03+0000","article","Express","U.S.",NA,"News","5c92b69949f0eacbf105e273",1224,0,"nyt://article/243c0baa-c40a-5327-b03d-f16d668d02a1","Troubled Vice Unit in Ohio That Arrested Stormy Daniels Is Shut Down",NA,NA,"Troubled Vice Unit in Ohio That Arrested Stormy Daniels Is Shut Down",NA,NA,NA,"By MATT STEVENS",NA
"64","https://www.nytimes.com/2019/03/19/world/europe/germany-nato-spending-target.html","Germany had already pulled back from its NATO spending target. Now it expects to fall below even that slimmed-down figure. The timing could not be worse.","Germany had already pulled back from its NATO spending target. Now it expects to fall below even that slimmed-down figure. The timing could not be worse.","6","The New York Times","2019-03-19T21:34:16+0000","article","Foreign","World","Europe","News","5c9160b249f0eacbf105def9",1111,0,"nyt://article/9dd67bb3-d14b-5776-bf80-7ae939562bc9","German Defense Spending Is Falling Even Shorter. The U.S. Isn’t Happy.",NA,NA,"German Military Spending May Fall Short Again, Frustrating Allies",NA,NA,NA,"By KATRIN BENNHOLD",NA
"65","https://www.nytimes.com/2019/03/19/opinion/mexico-porpoise-extinction.html","Less than two dozen of the tiny porpoises remain in the wild. But there’s plenty the government can do to avert its extinction.","Less than two dozen of the tiny porpoises remain in the wild. But there’s plenty the government can do to avert its extinction.",NA,"The New York Times","2019-03-19T10:00:04+0000","article","OpEd","Opinion",NA,"Op-Ed","5c90bdff49f0eacbf105dd09",1309,0,"nyt://article/6fe470f9-06b2-550b-be8a-ba12d3b22b12","Will Mexico Save Its Vanishing Vaquita?",NA,NA,"Will Mexico Save Its Vanishing Vaquita?",NA,NA,NA,"By RICHARD PARKER",NA
"66","https://www.nytimes.com/2019/03/19/opinion/it-takes-a-friend-to-get-a-friend-to-vote.html","Political organizers have at their hands a timeless way to get young people to cast ballots: Link them with friends who will do the same. Now there are apps to help.","Political organizers have at their hands a timeless way to get young people to cast ballots: Link them with friends who will do the same. Now there are apps to help.",NA,"The New York Times","2019-03-19T17:06:23+0000","article","OpEd","Opinion",NA,"Op-Ed","5c9121ea49f0eacbf105de33",1936,0,"nyt://article/fc884054-7ea0-5528-9db9-0164e30264ea","It Takes a Friend to Get a Friend to Vote","Fixes","Fixes","It Takes a Friend to Get a Friend to Vote",NA,NA,NA,"By TINA ROSENBERG",NA
"67","https://www.nytimes.com/2019/03/20/us/border-migrants.html","Hundreds of migrants are arriving every day in Texas’s Rio Grande Valley, where officials are scrambling to house and feed them.","Hundreds of migrants are arriving every day in Texas’s Rio Grande Valley, where officials are scrambling to house and feed them.","14","The New York Times","2019-03-20T23:53:37+0000","article","National","U.S.",NA,"News","5c92d2db49f0eacbf105e2bb",1503,0,"nyt://article/cb366c78-5f04-56ca-8594-fe39ac12b950","Border Patrol Facilities in Texas Are Overflowing, Prompting Mass Releases in Border Cities",NA,NA,"Migrant Centers Overflow, Deluging Shelters",NA,NA,NA,"By MANNY FERNANDEZ and MITCHELL FERMAN",NA
"68","https://www.nytimes.com/video/world/europe/100000006419740/may-brexit-delay.html","Prime Minister Theresa May told Parliament on Wednesday that she had asked the European Union to delay Britain’s exit until June 30. Parliament has rejected Ms. May’s Brexit plans twice.","Prime Minister Theresa May told Parliament on Wednesday that she had asked the European Union to delay Britain’s exit until June 30. Parliament has rejected Ms. May’s Brexit plans twice.",NA,"AP","2019-03-20T13:46:53+0000","multimedia","World / Europe","World","Europe","Video","5c9244a749f0eacbf105e110",115,0,"nyt://video/1552afd2-6c17-5a45-8bb9-324aa6415bc5","May Requests Brexit Delay",NA,NA,NA,NA,NA,NA,"By THE ASSOCIATED PRESS","THE ASSOCIATED PRESS"
"69","https://www.nytimes.com/2019/03/19/technology/new-social-network-email-newsletter.html","When an inveterate tweeter and social media hound decided to change his ways, what did he turn to? An email newsletter.","When an inveterate tweeter and social media hound decided to change his ways, what did he turn to? An email newsletter.","1","The New York Times","2019-03-19T23:03:13+0000","article","Business","Technology",NA,"News","5c91758d49f0eacbf105df3a",1237,0,"nyt://article/f444f001-f676-5212-92fa-64c3eee45128","The New Social Network That Isn’t New at All",NA,NA,"A New Social Network  That Isn’t Really New",NA,NA,NA,"By MIKE ISAAC",NA
"70","https://www.nytimes.com/2019/03/20/arts/television/seth-meyers-trump-salary-homeland-security.html","Meyers and other late-night hosts went after the president for boasting that he had donated part of his salary to the Department of Homeland Security.","Meyers and other late-night hosts went after the president for boasting that he had donated part of his salary to the Department of Homeland Security.",NA,"The New York Times","2019-03-20T09:20:53+0000","article","Culture","Arts","Television","News","5c92064f49f0eacbf105e061",536,0,"nyt://article/09024eec-b91a-5ced-927c-2ab506175146","Seth Meyers Says Trump Should Pay His Taxes, Not Donate His Salary","Best of Late Night","Best of Late Night","Seth Meyers Says Trump Should Pay His Taxes, Not Donate His Salary",NA,NA,NA,"By GIOVANNI RUSSONELLO",NA
"71","https://www.nytimes.com/2019/03/19/world/asia/cambodia-opposition-warrants-hun-sen.html","Warrants accused them of incitement to commit a felony and plotting treason, charges they say are baseless and proof of Hun Sen’s strangling of dissent.","Warrants accused them of incitement to commit a felony and plotting treason, charges they say are baseless and proof of Hun Sen’s strangling of dissent.","11","The New York Times","2019-03-19T12:57:31+0000","article","Foreign","World","Asia Pacific","News","5c90e79549f0eacbf105dd69",615,0,"nyt://article/5dd73d5b-3964-5c28-a46b-8f8990c00bc8","Exiled Cambodian Opposition Leaders Are Indicted as Prime Minister Tightens Grip",NA,NA,"In Cambodia, Exiled Chiefs Of Opposition Are Indicted",NA,NA,NA,"By SETH MYDANS",NA
"72","https://www.nytimes.com/2019/03/20/us/florida-felon-voting-rights.html","Supporters say the measure is meant to resolve confusion. Opponents contend it would undermine an amendment approved by voters in November.","Supporters say the measure is meant to resolve confusion. Opponents contend it would undermine an amendment approved by voters in November.","17","The New York Times","2019-03-20T22:39:28+0000","article","Express","U.S.",NA,"News","5c92c17a49f0eacbf105e2a7",766,0,"nyt://article/8fd03c6f-a7a2-53c3-a2c7-8a32a8179a84","Florida Republicans Push to Make Ex-Felons Pay Fees Before They Can Vote",NA,NA,"Florida Bill Curtails Felons’ Right to Vote",NA,NA,NA,"By KAREN ZRAICK",NA
"73","https://www.nytimes.com/2019/03/19/world/europe/uk-water-shortage.html","Climate change and population growth, meaning less supply and more demand, could equal an “existential threat,” England’s environment chief warned.","Climate change and population growth, meaning less supply and more demand, could equal an “existential threat,” England’s environment chief warned.","6","The New York Times","2019-03-19T16:03:08+0000","article","Foreign","World","Europe","News","5c91131649f0eacbf105dded",682,0,"nyt://article/505eb2ce-e91a-5e34-9f3c-85b4734d9ca4","Britain (Yes, Rainy Britain) Could Run Short of Water by 2050, Official Says",NA,NA,"For Britain, Water, Water Everywhere, Nor …",NA,NA,NA,"By ILIANA MAGRA",NA
"74","https://www.nytimes.com/2019/03/19/business/japan-olympics-bribery-corruption.html","Tsunekazu Takeda faces scrutiny in France over payments that prosecutors say were bribes to help Tokyo win hosting rights for the 2020 Summer Games.","Tsunekazu Takeda faces scrutiny in France over payments that prosecutors say were bribes to help Tokyo win hosting rights for the 2020 Summer Games.",NA,"The New York Times","2019-03-19T05:43:25+0000","article","Business","Business",NA,"News","5c9081d749f0eacbf105dc66",654,0,"nyt://article/8f7a285b-d9e2-53b4-80af-67f77a2f9a88","Japan’s Olympic Chief to Step Down Amid Corruption Investigation",NA,NA,"",NA,NA,NA,"By BEN DOOLEY",NA
"75","https://www.nytimes.com/2019/03/20/opinion/new-zealand-gun-control.html","Other nations’ leaders learn from experience. But Congress and President Trump refuse to act on guns.","Other nations’ leaders learn from experience. But Congress and President Trump refuse to act on guns.","27","The New York Times","2019-03-20T23:35:29+0000","article","OpEd","Opinion",NA,"Op-Ed","5c92ce9c49f0eacbf105e2ba",834,0,"nyt://article/26b12508-b9aa-5cf5-8247-e0d60aa58c17","New Zealand Shows the U.S. What Leadership Looks Like",NA,NA,"Will Politicians Ever Protect Us From Guns?",NA,NA,NA,"By NICHOLAS KRISTOF",NA
"76","https://www.nytimes.com/2019/03/19/opinion/jordan-middle-east.html","Changes beyond the control of the region’s leaders are spurring a new Middle East.","Changes beyond the control of the region’s leaders are spurring a new Middle East.","27","The New York Times","2019-03-19T22:30:09+0000","article","OpEd","Opinion",NA,"Op-Ed","5c916dcb49f0eacbf105df2e",1470,0,"nyt://article/f1f4f146-6471-5c9f-bf03-3de3f2f8caf4","Beware the Mideast’s Falling Pillars",NA,NA,"Beware  The Mideast’s Falling Pillars",NA,NA,NA,"By THOMAS L. FRIEDMAN",NA
"77","https://www.nytimes.com/2019/03/20/opinion/trump-deutsche-bank.html","What this country needs is a president who knows how to default.","What this country needs is a president who knows how to default.","27","The New York Times","2019-03-20T23:28:43+0000","article","OpEd","Opinion",NA,"Op-Ed","5c92cd0549f0eacbf105e2b9",940,0,"nyt://article/351914d8-b90f-5f9d-9af1-4d82e7280c70","Well, Socialism Couldn’t Give Us Trump",NA,NA,"Well, Socialism Couldn’t Give Us Trump",NA,NA,NA,"By GAIL COLLINS",NA
"78","https://www.nytimes.com/2019/03/20/arts/music/christian-scott-atunde-adjuah-ancestral-recall-review.html","The trumpeter’s bold new album, “Ancestral Recall,” offers the kind of slow-burning immersion that most of his recent records have only gestured at.","The trumpeter’s bold new album, “Ancestral Recall,” offers the kind of slow-burning immersion that most of his recent records have only gestured at.","5","The New York Times","2019-03-20T17:14:12+0000","article","Culture","Arts","Music","Review","5c92753e49f0eacbf105e1b8",712,0,"nyt://article/19e8a64a-eb8a-566f-ba79-d37ab68724b8","Christian Scott aTunde Adjuah Continues to Break New Ground","Album Review","Album Review","Combining Legacies and Pushing Boundaries",NA,NA,NA,"By GIOVANNI RUSSONELLO",NA
"79","https://www.nytimes.com/2019/03/20/world/asia/vietnam-turtle-embalmed.html","A turtle called Cu Rua, which many Vietnamese saw as a symbol of the country, has joined the elite club of icons embalmed and put on display by Communist regimes.","A turtle called Cu Rua, which many Vietnamese saw as a symbol of the country, has joined the elite club of icons embalmed and put on display by Communist regimes.","11","The New York Times","2019-03-20T10:09:04+0000","article","Foreign","World","Asia Pacific","News","5c92119a49f0eacbf105e089",748,0,"nyt://article/7b146297-3d7f-550a-ac33-27f14604c4be","Vietnam Embalms a Sacred Turtle, Lenin-Style",NA,NA,"360-Pound Turtle Gets  Eternal Life, in Plastic",NA,NA,NA,"By MIKE IVES",NA
"80","https://www.nytimes.com/2019/03/20/opinion/green-new-deal-carbon-taxes.html","There is a better way to reduce harmful emissions.","There is a better way to reduce harmful emissions.","27","The New York Times","2019-03-20T10:00:05+0000","article","OpEd","Opinion",NA,"Op-Ed","5c920f7f49f0eacbf105e07f",832,0,"nyt://article/37508850-1795-551c-8ad7-fd50bc8c403f","Yes, We Need a Green New Deal. Just Not the One Alexandria Ocasio-Cortez Is Offering.",NA,NA,"A Pragmatic Fix for the Climate Crisis",NA,NA,NA,"By STEVEN RATTNER",NA
"81","https://www.nytimes.com/2019/03/20/obituaries/bernard-krisher-dead.html","A former Newsweek reporter, he founded the country’s first English-language newspaper and, as a philanthropist, established a hospital and hundreds of schools.","A former Newsweek reporter, he founded the country’s first English-language newspaper and, as a philanthropist, established a hospital and hundreds of schools.","24","The New York Times","2019-03-20T06:23:12+0000","article","Obits","Obituaries",NA,"Obituary (Obit)","5c91dcaa49f0eacbf105dfeb",879,0,"nyt://article/893aea24-fb8b-5c70-8516-38286c8aa1f8","Bernard Krisher, Free Press Champion in Cambodia, Dies at 87",NA,NA,"Bernard Krisher, 87, Fixture Of Journalism in Cambodia",NA,NA,NA,"By SETH MYDANS",NA
"82","https://www.nytimes.com/2019/03/19/us/what-is-patriarchy.html","In their new book, “Why Does Patriarchy Persist,” Carol Gilligan and Naomi Snider explore the psychology that keeps men in positions of power.","In their new book, “Why Does Patriarchy Persist,” Carol Gilligan and Naomi Snider explore the psychology that keeps men in positions of power.",NA,"The New York Times","2019-03-19T21:21:13+0000","article","Gender","U.S.",NA,"News","5c915da349f0eacbf105def2",960,0,"nyt://article/90a9e94d-60d7-5fbe-b821-448226659bb0","How the Patriarchy Got in Our Heads",NA,NA,"How the Patriarchy Got in Our Heads",NA,NA,NA,"By MAYA SALAM",NA
"83","https://www.nytimes.com/2019/03/19/theater/review-after-michael-mckeever.html","A threatening text message with a homophobic epithet leads to catastrophe for two families in a new play by Michael McKeever.","A threatening text message with a homophobic epithet leads to catastrophe for two families in a new play by Michael McKeever.","5","The New York Times","2019-03-19T18:35:47+0000","article","Culture","Theater",NA,"Review","5c9136dd49f0eacbf105de83",944,0,"nyt://article/f8908901-f0d7-5738-8a71-06af7f502767","Review: Bullies and Victims Face Off in ‘After.’ But Who’s Who?",NA,NA,"Families Feud Over Bullying",NA,NA,NA,"By JESSE GREEN",NA
"84","https://www.nytimes.com/2019/03/19/travel/how-to-fly-a-budget-airline.html","Budget airlines often trade space and even basic amenities for crowded planes and cheaper tickets. With these four tips however, you can save some cash and even enjoy the trip.","Budget airlines often trade space and even basic amenities for crowded planes and cheaper tickets. With these four tips however, you can save some cash and even enjoy the trip.","2","The New York Times","2019-03-19T09:00:07+0000","article","Travel","Travel",NA,"News","5c90aff249f0eacbf105dccc",897,0,"nyt://article/67d37408-0646-51a7-bf0a-74d2fe98f2e6","4 Tips to Fly a Budget Airline Without Hassle","Travel Tips","Travel Tips","Budget Flying Made Easier",NA,NA,NA,"By KHUSHBU SHAH",NA
"85","https://www.nytimes.com/2019/03/19/opinion/facebook-antitrust-investigation.html","Why I am calling on the Federal Trade Commission to investigate Facebook for violating antitrust laws.","Why I am calling on the Federal Trade Commission to investigate Facebook for violating antitrust laws.",NA,"The New York Times","2019-03-19T10:00:04+0000","article","OpEd","Opinion",NA,"Op-Ed","5c90bdfd49f0eacbf105dd06",958,0,"nyt://article/5a70e6f2-7894-5afe-ab96-04d674de5abb","The Case for Investigating Facebook",NA,NA,"The Case for Investigating Facebook",NA,NA,NA,"By DAVID N. CICILLINE",NA
"86","https://www.nytimes.com/2019/03/18/opinion/facebook-youtube-mass-shootings.html","A killer determined to make terrorism go viral beat a system designed to keep the worst of the web out of sight.","A killer determined to make terrorism go viral beat a system designed to keep the worst of the web out of sight.","26","The New York Times","2019-03-19T00:16:28+0000","article","Editorial","Opinion",NA,"Editorial","5c90353749f0eacbf105dbf9",939,0,"nyt://article/1d1ec29c-d7ce-56a3-938d-7afa5debc351","The Attack That Broke the Net’s Safety Net",NA,NA,"How an Attack Broke the Net’s Safety Net",NA,NA,NA,"By THE EDITORIAL BOARD","THE EDITORIAL BOARD"
"87","https://www.nytimes.com/2019/03/20/world/middleeast/netanyahu-pompeo-golan.html","Prime Minister Benjamin Netanyahu raised the issue during a visit by Secretary of State Mike Pompeo, whose agency no longer says the territory is “occupied.”","Prime Minister Benjamin Netanyahu raised the issue during a visit by Secretary of State Mike Pompeo, whose agency no longer says the territory is “occupied.”","13","The New York Times","2019-03-20T21:56:57+0000","article","Foreign","World","Middle East","News","5c92b78349f0eacbf105e274",1001,0,"nyt://article/db7c6a94-52ff-5381-98b0-ef61ef960f47","Netanyahu Presses Pompeo on Israeli Sovereignty of Golan Heights",NA,NA,"Netanyahu Presses U.S. to Recognize Israeli Sovereignty in the Golan Heights",NA,NA,NA,"By EDWARD WONG",NA
"88","https://www.nytimes.com/2019/03/20/opinion/climate-building-codes.html","Local officials across the country will have a chance to vote on new energy efficiency standards for buildings. But few tend to vote, which could put the outcome in jeopardy.","Local officials across the country will have a chance to vote on new energy efficiency standards for buildings. But few tend to vote, which could put the outcome in jeopardy.",NA,"The New York Times","2019-03-20T19:00:04+0000","article","OpEd","Opinion",NA,"Op-Ed","5c928e0e49f0eacbf105e204",982,0,"nyt://article/96fa7f44-06a3-5a44-bd42-d9c8380d56ec","An Important Vote for the Climate",NA,NA,"An Important Vote for the Climate",NA,NA,NA,"By JUSTIN GILLIS",NA
